Transaction ID,Sender Bank ID,Receiver Bank ID,Amount (USD),Timestamp,Currency,Transaction Type,Transaction Status,Slice ID,Bandwidth Allocation (Mbps),Latency (ms),Packet Loss Rate (%),Encryption Method,Public Key,Private Key,Session Key,Encryption Time (ms),Decryption Time (ms),QKD Protocol,QKD Success Rate (%),QKD Detection,Attack Type,Attack Success Rate (%),Computational Overhead (%)
T373,Bank2,Bank2,922,2018-05-21 04:02:00,EUR,Fund Transfer,Successful,Slice2,90,6,0.05748382033824612,ECC,X373,Y373,Z373,7,8,E91,9.368353049028233,False,Man-in-the-Middle,91.76851036826667,20
T374,Bank2,Bank4,880,2016-08-16 11:44:00,GBP,Transfer,Successful,Slice3,102,19,0.04598882214351013,AES,X374,Y374,Z374,7,7,BB84,8.959790623039543,False,Man-in-the-Middle,28.647068853517144,11
T375,Bank2,Bank1,4616,2015-01-12 02:07:00,GBP,Fund Transfer,Successful,Slice1,197,19,0.07402087762875494,ECC,X375,Y375,Z375,7,5,E91,92.3833498398786,True,Replay Attack,25.464847613758756,14
T376,Bank2,Bank1,4702,2015-03-25 14:04:00,EUR,Transfer,Pending,Slice3,102,11,0.04969563925215014,AES,X376,Y376,Z376,5,5,BB84,21.761264574295158,True,Quantum Interception,24.497225802476986,28
T377,Bank1,Bank1,1108,2019-04-05 00:03:00,GBP,Fund Transfer,Failed,Slice3,105,23,0.07064706275463516,ECC,X377,Y377,Z377,4,7,BB84,47.35943284966949,True,Replay Attack,27.627288332841673,11
T378,Bank3,Bank1,4712,2020-10-03 02:09:00,EUR,Fund Transfer,Pending,Slice3,56,8,0.04073182392278999,ECC,X378,Y378,Z378,9,7,E91,62.793554489251136,False,Man-in-the-Middle,61.85470883500066,25
T379,Bank2,Bank3,2607,2017-09-19 05:38:00,GBP,Transfer,Pending,Slice3,125,7,0.06152473130556303,ECC,X379,Y379,Z379,4,3,E91,4.451657741883763,False,Quantum Interception,31.013689706666902,19
T380,Bank2,Bank4,2584,2017-02-08 03:04:00,EUR,Transfer,Failed,Slice2,53,20,0.051092207542896534,AES,X380,Y380,Z380,7,3,E91,34.62993368676012,True,Replay Attack,22.83631955109826,17
T381,Bank3,Bank2,4739,2018-05-31 04:22:00,GBP,Transfer,Pending,Slice3,50,21,0.06328521770165865,ECC,X381,Y381,Z381,8,5,BB84,25.70560163268101,True,Man-in-the-Middle,16.686673063961145,27
T382,Bank1,Bank1,2565,2020-02-25 00:24:00,EUR,Transfer,Failed,Slice2,121,18,0.08872098541667452,ECC,X382,Y382,Z382,9,4,E91,33.44667367500862,True,Quantum Interception,75.36252506303727,16
T383,Bank1,Bank3,3357,2017-10-04 18:48:00,USD,Fund Transfer,Pending,Slice3,175,17,0.09704263703630987,AES,X383,Y383,Z383,8,7,BB84,80.68012768171509,True,Quantum Interception,34.698590702944585,14
T384,Bank2,Bank3,3695,2016-04-28 21:02:00,USD,Bill Payment,Pending,Slice1,199,27,0.002054259611354081,AES,X384,Y384,Z384,7,6,BB84,29.938931428078664,False,Quantum Interception,33.59203103796943,24
T385,Bank3,Bank2,415,2017-07-04 14:05:00,USD,Fund Transfer,Pending,Slice3,167,12,0.07627309569436033,ECC,X385,Y385,Z385,9,8,BB84,72.36299271664201,True,Replay Attack,25.10273446078346,19
T386,Bank3,Bank2,3881,2019-06-23 15:23:00,EUR,Transfer,Failed,Slice2,139,5,0.016711410467946632,AES,X386,Y386,Z386,8,8,BB84,46.23872582031034,True,Quantum Interception,64.55259860185322,15
T387,Bank3,Bank4,3764,2015-08-11 10:46:00,USD,Bill Payment,Pending,Slice1,86,13,0.019344481068544573,AES,X387,Y387,Z387,8,8,E91,94.8289296416377,True,Replay Attack,61.782173388537245,25
T388,Bank2,Bank2,485,2017-04-08 23:11:00,EUR,Bill Payment,Pending,Slice2,146,15,0.02665187503469384,ECC,X388,Y388,Z388,8,5,BB84,40.869970855367434,False,Quantum Interception,50.56034118360259,22
T389,Bank3,Bank1,4202,2020-03-11 10:03:00,EUR,Bill Payment,Failed,Slice2,88,11,0.05912446820837086,ECC,X389,Y389,Z389,5,3,E91,6.809249720230226,False,Quantum Interception,69.68976704308591,21
T390,Bank4,Bank2,1065,2017-10-14 13:13:00,USD,Bill Payment,Successful,Slice1,167,19,0.008554932569892926,AES,X390,Y390,Z390,6,7,BB84,10.76247314789841,True,Replay Attack,97.57223024712054,19
T391,Bank2,Bank2,3678,2019-08-10 17:38:00,USD,Transfer,Successful,Slice3,174,25,0.01630029872431147,AES,X391,Y391,Z391,9,8,BB84,39.97753285188727,False,Man-in-the-Middle,23.491287894991853,20
T392,Bank1,Bank1,3519,2015-05-25 08:29:00,USD,Transfer,Successful,Slice3,186,18,0.07316678583104884,ECC,X392,Y392,Z392,8,3,BB84,8.820707322372368,False,Quantum Interception,51.306015873817465,22
T393,Bank4,Bank3,2583,2015-10-25 08:44:00,USD,Transfer,Failed,Slice3,109,16,0.019677203126651322,AES,X393,Y393,Z393,9,3,BB84,26.424403396126948,False,Quantum Interception,25.879802666425366,15
T394,Bank3,Bank4,4588,2016-05-01 05:37:00,EUR,Transfer,Successful,Slice3,69,10,0.017741952457542242,AES,X394,Y394,Z394,7,6,E91,51.883211907123105,False,Man-in-the-Middle,59.826205858407334,27
T395,Bank3,Bank4,2451,2020-04-30 21:46:00,EUR,Bill Payment,Successful,Slice2,112,8,0.0031704295201469557,ECC,X395,Y395,Z395,7,4,BB84,80.73916817571492,True,Man-in-the-Middle,33.885120890579,16
T396,Bank2,Bank3,1571,2018-03-25 11:22:00,GBP,Bill Payment,Successful,Slice1,183,21,0.07440018697397453,AES,X396,Y396,Z396,4,7,BB84,81.00972315641566,True,Replay Attack,44.61492980209451,19
T397,Bank4,Bank3,2505,2015-12-25 21:27:00,USD,Fund Transfer,Successful,Slice3,104,9,0.019201456036079013,AES,X397,Y397,Z397,9,5,BB84,59.18694766544046,False,Man-in-the-Middle,5.7400807015250415,15
T398,Bank2,Bank4,3376,2019-05-30 10:37:00,USD,Transfer,Pending,Slice2,115,11,0.07793598287863808,AES,X398,Y398,Z398,4,8,BB84,45.59703578313097,False,Man-in-the-Middle,9.193061979916205,17
T399,Bank1,Bank1,3835,2019-01-09 20:05:00,EUR,Transfer,Pending,Slice3,93,7,0.09462743821757479,AES,X399,Y399,Z399,6,8,BB84,96.20396941712816,False,Replay Attack,2.3542251510997314,14
T400,Bank1,Bank3,1661,2016-09-25 02:59:00,USD,Bill Payment,Pending,Slice1,128,6,0.09357363602602613,ECC,X400,Y400,Z400,6,3,E91,68.2006402029335,False,Quantum Interception,98.51499935305111,16
T401,Bank2,Bank3,762,2016-05-14 05:31:00,GBP,Transfer,Pending,Slice2,92,20,0.09111995269971676,ECC,X401,Y401,Z401,7,5,E91,72.59250235706692,True,Quantum Interception,70.46242896684937,22
T402,Bank4,Bank3,2142,2016-05-25 06:38:00,USD,Transfer,Successful,Slice3,79,28,0.021964954849280995,AES,X402,Y402,Z402,6,6,E91,73.45199503052612,False,Replay Attack,40.99151190242534,14
T403,Bank4,Bank1,1908,2020-12-17 05:41:00,GBP,Transfer,Pending,Slice3,76,13,0.06583700970005149,AES,X403,Y403,Z403,8,3,BB84,88.20174422353702,True,Replay Attack,63.52965896608623,10
T404,Bank2,Bank4,1528,2018-01-16 14:53:00,USD,Transfer,Failed,Slice2,103,15,0.037926359349993534,ECC,X404,Y404,Z404,4,8,BB84,49.28842432557047,False,Replay Attack,9.859110618061473,14
T405,Bank2,Bank3,3852,2018-11-29 21:52:00,GBP,Bill Payment,Failed,Slice3,172,27,0.008639914092990364,ECC,X405,Y405,Z405,8,3,BB84,81.88717906384191,False,Quantum Interception,10.08915711197641,16
T406,Bank1,Bank2,738,2019-01-30 05:20:00,EUR,Fund Transfer,Pending,Slice1,126,22,0.06253758151900284,AES,X406,Y406,Z406,5,4,E91,18.84275062671861,False,Man-in-the-Middle,92.40043186110313,23
T407,Bank2,Bank2,3351,2020-10-27 19:35:00,GBP,Transfer,Successful,Slice2,181,8,0.08787748976882814,ECC,X407,Y407,Z407,9,4,E91,57.89968003995843,False,Man-in-the-Middle,47.15605148439963,28
T408,Bank3,Bank1,3603,2020-08-13 07:33:00,USD,Bill Payment,Failed,Slice1,143,15,0.027896534378956617,AES,X408,Y408,Z408,7,7,BB84,99.98705666532626,False,Quantum Interception,79.25896580158063,25
T409,Bank3,Bank2,4038,2015-08-14 00:37:00,EUR,Fund Transfer,Failed,Slice1,139,25,0.09019071966770212,AES,X409,Y409,Z409,6,7,E91,41.67281313021306,True,Quantum Interception,84.79327459350927,18
T410,Bank3,Bank4,1587,2020-01-14 05:51:00,USD,Bill Payment,Successful,Slice2,127,21,0.06547698055971417,ECC,X410,Y410,Z410,6,5,E91,57.397549966031455,False,Replay Attack,44.184620313589015,11
T411,Bank2,Bank3,3777,2016-07-12 03:30:00,EUR,Bill Payment,Failed,Slice2,70,14,0.05964023789384605,AES,X411,Y411,Z411,5,4,BB84,65.48545565588991,True,Quantum Interception,91.728079023088,22
T412,Bank2,Bank3,777,2020-03-17 16:38:00,GBP,Fund Transfer,Successful,Slice2,166,17,0.0621629965482869,AES,X412,Y412,Z412,6,7,E91,40.432077673912204,False,Man-in-the-Middle,1.0343589438738698,24
T413,Bank1,Bank3,120,2017-07-09 08:29:00,GBP,Transfer,Pending,Slice2,120,15,0.08910195006560476,ECC,X413,Y413,Z413,8,8,BB84,24.568869691783433,False,Man-in-the-Middle,28.762879570798216,14
T414,Bank2,Bank1,4153,2015-01-28 20:55:00,EUR,Transfer,Failed,Slice2,191,13,0.00590658889433946,AES,X414,Y414,Z414,6,7,E91,64.90467347446747,True,Quantum Interception,71.47834212536813,25
T415,Bank1,Bank4,2663,2016-07-26 01:43:00,USD,Fund Transfer,Pending,Slice3,185,16,0.0880022984104099,AES,X415,Y415,Z415,9,7,BB84,85.09421091558833,False,Man-in-the-Middle,75.87105013595267,27
T416,Bank2,Bank3,653,2020-03-15 12:14:00,GBP,Fund Transfer,Failed,Slice2,160,14,0.04134423034898263,ECC,X416,Y416,Z416,4,5,BB84,41.415909010104215,True,Quantum Interception,56.41981205699791,23
T417,Bank2,Bank4,1613,2019-04-06 23:54:00,USD,Fund Transfer,Failed,Slice3,116,20,0.04389372397100322,AES,X417,Y417,Z417,5,8,BB84,18.618247480758455,False,Man-in-the-Middle,13.79204375910862,27
T418,Bank2,Bank4,4606,2016-09-05 13:32:00,GBP,Bill Payment,Failed,Slice1,198,10,0.08772673341835946,ECC,X418,Y418,Z418,9,8,BB84,51.98396451456519,False,Quantum Interception,20.162908385870015,19
T419,Bank1,Bank4,1326,2019-03-26 22:49:00,EUR,Transfer,Pending,Slice3,90,18,0.014865427471863002,ECC,X419,Y419,Z419,9,6,E91,57.33250192007093,False,Man-in-the-Middle,46.39683575076942,14
T420,Bank4,Bank1,2435,2018-02-22 17:28:00,USD,Bill Payment,Successful,Slice1,109,22,0.09666556335541256,AES,X420,Y420,Z420,8,7,BB84,65.88485089710139,True,Replay Attack,47.74148843163005,16
T421,Bank4,Bank4,4002,2015-11-03 11:44:00,USD,Transfer,Successful,Slice2,185,23,0.042664125974780046,AES,X421,Y421,Z421,9,6,E91,65.31083377959436,True,Replay Attack,34.64214769897529,15
T422,Bank4,Bank1,3800,2015-12-15 18:28:00,EUR,Bill Payment,Successful,Slice3,90,21,0.08479470349179437,ECC,X422,Y422,Z422,4,3,BB84,65.37413024255689,False,Quantum Interception,11.600734628919318,25
T423,Bank1,Bank3,4503,2019-01-10 01:30:00,EUR,Bill Payment,Pending,Slice1,85,11,0.04922982193258283,ECC,X423,Y423,Z423,4,5,BB84,85.39768386935997,False,Quantum Interception,66.39505328742302,20
T424,Bank3,Bank3,2607,2016-10-13 09:55:00,EUR,Transfer,Successful,Slice1,62,7,0.06892173184950039,ECC,X424,Y424,Z424,4,5,E91,1.0065855236735644,False,Man-in-the-Middle,43.95206566778976,14
T425,Bank4,Bank2,2916,2020-04-16 18:04:00,EUR,Fund Transfer,Pending,Slice1,54,18,0.013222197953474424,ECC,X425,Y425,Z425,7,7,E91,0.2969027101019095,True,Man-in-the-Middle,58.311948364087584,16
T426,Bank2,Bank3,1566,2015-12-25 23:59:00,USD,Bill Payment,Failed,Slice1,107,24,0.09004491945047946,AES,X426,Y426,Z426,5,3,E91,16.20729397262656,False,Man-in-the-Middle,51.97298305151683,14
T427,Bank3,Bank3,2393,2016-01-10 02:10:00,EUR,Transfer,Successful,Slice3,86,29,0.06430294176135871,AES,X427,Y427,Z427,4,3,E91,77.00095620717337,False,Quantum Interception,27.840844122459785,24
T428,Bank2,Bank1,1423,2019-09-13 13:54:00,GBP,Fund Transfer,Failed,Slice2,171,6,0.09728951663963126,ECC,X428,Y428,Z428,4,6,BB84,13.358255456633106,True,Man-in-the-Middle,13.871487469404286,22
T429,Bank1,Bank1,954,2015-11-19 18:41:00,USD,Transfer,Failed,Slice3,97,8,0.03627057911230498,ECC,X429,Y429,Z429,4,5,BB84,54.0626178906025,True,Replay Attack,38.1265310516703,15
T430,Bank1,Bank1,1563,2017-11-28 10:58:00,USD,Fund Transfer,Successful,Slice2,114,28,0.05080436200355,AES,X430,Y430,Z430,7,3,E91,28.403838691647078,True,Man-in-the-Middle,17.783706571717474,18
T431,Bank1,Bank2,4738,2018-03-08 13:41:00,EUR,Bill Payment,Successful,Slice1,109,5,0.03847903452552587,AES,X431,Y431,Z431,5,3,BB84,5.218560542673245,False,Replay Attack,40.94884589329057,28
T432,Bank4,Bank4,413,2017-12-30 02:50:00,USD,Transfer,Successful,Slice2,72,19,0.06965837991225368,ECC,X432,Y432,Z432,5,8,BB84,66.39103594329292,False,Quantum Interception,64.15572353843669,13
T433,Bank1,Bank1,820,2016-07-26 12:25:00,EUR,Bill Payment,Successful,Slice3,150,8,0.06191717472933461,AES,X433,Y433,Z433,9,8,BB84,80.60907392453336,True,Man-in-the-Middle,0.04187496216205844,15
T434,Bank1,Bank3,1138,2016-11-13 00:04:00,GBP,Bill Payment,Successful,Slice1,186,15,0.07385564506332538,ECC,X434,Y434,Z434,7,8,E91,29.328058942556588,False,Replay Attack,32.5864359259532,15
T435,Bank4,Bank4,1204,2015-11-27 09:44:00,EUR,Transfer,Failed,Slice1,102,11,0.09121050687593507,AES,X435,Y435,Z435,9,4,E91,47.389159196741936,True,Replay Attack,94.43534291007815,23
T436,Bank4,Bank1,1265,2020-04-27 17:01:00,GBP,Bill Payment,Successful,Slice2,111,11,0.05267634832186088,ECC,X436,Y436,Z436,6,7,BB84,92.1274036030525,False,Replay Attack,95.07850987713996,27
T437,Bank1,Bank4,4151,2017-05-22 00:44:00,EUR,Bill Payment,Successful,Slice1,145,5,0.025933380451367317,AES,X437,Y437,Z437,7,4,BB84,48.53215852528866,True,Replay Attack,40.04566647355038,22
T438,Bank3,Bank2,166,2018-09-25 01:17:00,GBP,Bill Payment,Failed,Slice3,187,26,0.015128052392975589,AES,X438,Y438,Z438,4,4,E91,0.6383318399075799,False,Man-in-the-Middle,96.4762501552005,18
T439,Bank1,Bank2,907,2015-06-08 19:34:00,EUR,Fund Transfer,Pending,Slice3,184,14,0.02199610508803336,AES,X439,Y439,Z439,6,4,BB84,69.72597527348977,False,Man-in-the-Middle,58.53346580345583,26
T440,Bank3,Bank3,3829,2019-05-25 21:54:00,EUR,Bill Payment,Pending,Slice3,89,9,0.02389296370337174,ECC,X440,Y440,Z440,8,4,E91,72.25568694273774,False,Man-in-the-Middle,60.163204370794475,18
T441,Bank4,Bank2,785,2020-02-18 22:07:00,GBP,Fund Transfer,Failed,Slice2,144,14,0.039113955307567165,AES,X441,Y441,Z441,7,4,BB84,49.95992880722251,True,Man-in-the-Middle,69.8041875657888,12
T442,Bank3,Bank2,791,2017-10-21 20:11:00,EUR,Fund Transfer,Failed,Slice2,161,27,0.08199481769370359,AES,X442,Y442,Z442,6,4,E91,29.787662411351214,False,Quantum Interception,5.361099249256118,11
T443,Bank3,Bank1,4017,2018-06-07 04:41:00,GBP,Transfer,Pending,Slice1,130,28,0.05135694013069177,AES,X443,Y443,Z443,6,3,E91,34.48703528590592,False,Man-in-the-Middle,41.71480028484849,24
T444,Bank2,Bank2,2334,2020-07-08 15:36:00,EUR,Bill Payment,Pending,Slice3,91,21,0.055843600097413626,AES,X444,Y444,Z444,4,7,BB84,28.30471866268215,True,Man-in-the-Middle,74.20946498480185,26
T445,Bank2,Bank2,882,2015-05-03 04:04:00,GBP,Transfer,Successful,Slice2,52,18,0.00223192531806099,AES,X445,Y445,Z445,7,8,E91,43.71402444357408,False,Quantum Interception,39.938577076233514,12
T446,Bank3,Bank2,1932,2019-04-12 22:06:00,USD,Fund Transfer,Failed,Slice1,178,11,0.07508259096149403,ECC,X446,Y446,Z446,4,6,BB84,82.47880496317148,False,Quantum Interception,74.6191382065897,21
T447,Bank4,Bank2,1067,2017-09-30 21:20:00,EUR,Transfer,Pending,Slice2,68,15,0.07062684124371175,ECC,X447,Y447,Z447,7,7,BB84,7.647704745693195,False,Man-in-the-Middle,58.2458034742668,22
T448,Bank1,Bank3,3052,2018-11-30 00:13:00,EUR,Transfer,Successful,Slice3,140,12,0.029446817840534947,ECC,X448,Y448,Z448,9,3,BB84,68.78546232709388,True,Replay Attack,48.93529412371163,18
T449,Bank3,Bank3,3486,2016-06-19 05:40:00,USD,Fund Transfer,Pending,Slice1,128,5,0.054880545890628976,ECC,X449,Y449,Z449,8,4,BB84,21.26826664235746,False,Quantum Interception,32.47138802016409,20
T450,Bank1,Bank3,4870,2018-09-20 00:43:00,GBP,Transfer,Pending,Slice3,177,20,0.02958069236143226,AES,X450,Y450,Z450,4,5,BB84,27.305457732171824,False,Replay Attack,97.41936651308502,13
T451,Bank1,Bank2,3522,2016-12-04 04:14:00,EUR,Transfer,Successful,Slice2,86,14,0.03585358278446448,ECC,X451,Y451,Z451,5,5,E91,36.77672676894499,True,Replay Attack,39.897473391942626,12
T452,Bank1,Bank1,4037,2020-02-09 04:43:00,USD,Bill Payment,Pending,Slice3,174,20,0.03309828178794116,ECC,X452,Y452,Z452,9,3,E91,64.09575481191038,False,Man-in-the-Middle,97.51444583722432,19
T453,Bank1,Bank1,453,2018-05-06 06:07:00,USD,Transfer,Failed,Slice2,182,13,0.05989753997668512,ECC,X453,Y453,Z453,9,3,BB84,24.254333758456102,True,Replay Attack,9.226872584219958,27
T454,Bank2,Bank3,2397,2018-02-09 12:00:00,GBP,Transfer,Successful,Slice1,79,8,0.07555638922109051,ECC,X454,Y454,Z454,9,6,E91,85.85309662944492,False,Man-in-the-Middle,52.762141511143014,23
T455,Bank1,Bank1,2997,2016-11-13 04:32:00,EUR,Fund Transfer,Successful,Slice3,170,28,0.002508623509261543,ECC,X455,Y455,Z455,4,4,E91,74.0204734469942,False,Man-in-the-Middle,18.319274728624425,22
T456,Bank4,Bank2,2033,2018-05-20 15:03:00,EUR,Transfer,Failed,Slice1,90,5,0.022435388094793153,AES,X456,Y456,Z456,6,8,BB84,8.12202405221244,True,Quantum Interception,0.27734995052298705,15
T457,Bank4,Bank3,1230,2015-04-20 02:54:00,EUR,Fund Transfer,Pending,Slice2,145,26,0.01499377897724933,AES,X457,Y457,Z457,4,4,BB84,33.512996569492834,False,Quantum Interception,88.2214589441475,16
T458,Bank1,Bank3,1924,2020-04-21 13:24:00,GBP,Transfer,Successful,Slice2,113,18,0.028397965153244664,ECC,X458,Y458,Z458,7,4,BB84,0.502850848593539,True,Quantum Interception,7.258733106285186,22
T459,Bank3,Bank3,2646,2016-07-14 21:44:00,GBP,Transfer,Successful,Slice1,188,25,0.05508830139578024,ECC,X459,Y459,Z459,7,3,E91,76.53903290210161,False,Replay Attack,92.15671625054469,19
T460,Bank4,Bank1,3215,2020-01-08 07:49:00,USD,Transfer,Failed,Slice3,52,5,0.09559763782599176,AES,X460,Y460,Z460,8,5,E91,29.23519602120358,True,Replay Attack,62.47354678574448,27
T461,Bank3,Bank3,1263,2018-11-22 22:57:00,USD,Transfer,Pending,Slice1,135,15,0.0623319275003728,AES,X461,Y461,Z461,8,7,E91,29.994489833501735,False,Man-in-the-Middle,26.83499843988313,27
T462,Bank3,Bank3,1738,2017-04-20 00:59:00,EUR,Transfer,Successful,Slice1,106,13,0.006033738648049958,AES,X462,Y462,Z462,6,6,E91,40.135600136197226,True,Quantum Interception,31.598905211140828,18
T463,Bank2,Bank2,4966,2020-07-16 21:57:00,USD,Transfer,Pending,Slice3,116,23,0.09103222351746991,ECC,X463,Y463,Z463,5,7,E91,60.62826489523401,True,Quantum Interception,79.82322155109146,19
T464,Bank4,Bank1,3283,2015-06-04 04:17:00,EUR,Bill Payment,Successful,Slice1,50,16,0.08581122400312238,ECC,X464,Y464,Z464,5,4,BB84,5.086809186717412,True,Quantum Interception,99.9583325044714,10
T465,Bank3,Bank1,2132,2016-10-22 02:58:00,EUR,Fund Transfer,Failed,Slice3,115,14,0.010822348411842276,AES,X465,Y465,Z465,5,6,BB84,67.93516858451811,True,Man-in-the-Middle,68.09013506539867,16
T466,Bank2,Bank3,4867,2019-06-17 12:54:00,EUR,Transfer,Successful,Slice1,74,9,0.014190465162750255,ECC,X466,Y466,Z466,5,4,BB84,75.75090875541454,True,Man-in-the-Middle,9.298287846989982,28
T467,Bank1,Bank3,4850,2017-06-23 15:00:00,GBP,Transfer,Successful,Slice1,164,25,0.008354597396160901,ECC,X467,Y467,Z467,9,4,BB84,43.60691241922381,False,Quantum Interception,5.312750044966085,17
T468,Bank1,Bank1,2053,2019-01-13 06:48:00,USD,Transfer,Successful,Slice1,73,21,0.0039038987504676492,ECC,X468,Y468,Z468,5,8,BB84,45.90005412433046,False,Quantum Interception,70.3830870391684,16
T469,Bank1,Bank2,2194,2016-12-06 20:22:00,GBP,Fund Transfer,Successful,Slice1,53,19,0.07763042029772331,AES,X469,Y469,Z469,7,8,E91,85.11906399853221,False,Replay Attack,84.92489749517675,18
T470,Bank3,Bank2,1579,2019-03-01 03:30:00,USD,Fund Transfer,Failed,Slice1,162,29,0.0031430935892198587,ECC,X470,Y470,Z470,6,8,E91,15.111029983676938,False,Quantum Interception,2.778645044051431,28
T471,Bank2,Bank4,4437,2018-07-26 00:37:00,USD,Fund Transfer,Pending,Slice3,87,10,0.030501301289651186,ECC,X471,Y471,Z471,9,6,BB84,47.24450873489351,True,Quantum Interception,54.28154485365451,11
T472,Bank2,Bank2,3383,2018-06-09 16:44:00,USD,Fund Transfer,Failed,Slice2,150,25,0.03966978006708112,ECC,X472,Y472,Z472,9,6,E91,83.64110781298018,True,Quantum Interception,16.48971665350961,13
T473,Bank2,Bank1,300,2017-10-20 23:33:00,USD,Fund Transfer,Failed,Slice1,159,10,0.04076852206434542,AES,X473,Y473,Z473,6,3,E91,38.40246606334551,False,Man-in-the-Middle,86.44780143876646,17
T474,Bank4,Bank3,2789,2015-08-07 13:35:00,GBP,Bill Payment,Pending,Slice1,67,22,0.03656966567640357,AES,X474,Y474,Z474,4,7,E91,0.07503889871880443,False,Replay Attack,54.027504247307704,17
T475,Bank1,Bank2,746,2020-11-30 06:52:00,USD,Bill Payment,Pending,Slice3,86,28,0.039873010959718104,AES,X475,Y475,Z475,9,5,BB84,92.56606611536759,False,Replay Attack,74.12735567972804,12
T476,Bank2,Bank3,3122,2015-10-06 05:57:00,GBP,Bill Payment,Successful,Slice3,164,10,0.016051429950795528,ECC,X476,Y476,Z476,4,4,E91,38.82700708537856,True,Quantum Interception,75.78979828312814,26
T477,Bank2,Bank3,4334,2016-09-11 21:17:00,USD,Bill Payment,Failed,Slice2,177,6,0.04988750810215079,AES,X477,Y477,Z477,8,8,BB84,21.824895933997578,True,Quantum Interception,86.82548412812118,26
T478,Bank2,Bank3,2879,2020-07-16 23:27:00,EUR,Transfer,Successful,Slice2,55,20,0.0823688534829965,AES,X478,Y478,Z478,5,5,E91,81.23365823455333,False,Man-in-the-Middle,13.458679446109457,19
T479,Bank1,Bank3,2387,2018-11-13 13:37:00,GBP,Bill Payment,Successful,Slice1,56,22,0.009838455117591849,ECC,X479,Y479,Z479,4,7,BB84,80.56379038537933,True,Quantum Interception,5.135982173915055,18
T480,Bank1,Bank3,128,2015-08-31 02:27:00,EUR,Transfer,Pending,Slice3,149,6,0.0103298668387113,AES,X480,Y480,Z480,7,5,E91,18.744145671760982,False,Replay Attack,45.94473896992556,19
T481,Bank1,Bank3,4797,2020-05-24 20:07:00,USD,Transfer,Pending,Slice1,153,28,0.050151126934668,ECC,X481,Y481,Z481,8,6,BB84,45.477023547047516,False,Quantum Interception,81.73148445057035,27
T482,Bank3,Bank4,4453,2015-03-09 04:15:00,USD,Fund Transfer,Pending,Slice3,152,14,0.065845695275711,AES,X482,Y482,Z482,8,7,E91,83.33074755557604,True,Quantum Interception,11.48583173380915,14
T483,Bank2,Bank2,600,2019-06-23 03:03:00,USD,Transfer,Failed,Slice3,157,6,0.09814130414634883,AES,X483,Y483,Z483,8,3,BB84,51.96748439375056,True,Replay Attack,66.51156497623005,24
T484,Bank4,Bank4,4753,2019-05-21 05:46:00,USD,Bill Payment,Pending,Slice2,181,28,0.029929959328288114,ECC,X484,Y484,Z484,4,7,BB84,54.10533766669803,False,Man-in-the-Middle,52.280831358007305,21
T485,Bank4,Bank4,3125,2016-09-15 06:15:00,GBP,Bill Payment,Successful,Slice3,143,18,0.04642536052856799,AES,X485,Y485,Z485,8,8,E91,85.33241455044583,True,Quantum Interception,43.405334225641056,26
